Subject Id	Subject Flag	Agreed Hours
BCGBL3009B	C	9
BCGBL3010B	C	90
BCGBL3011B	C	36
BCGBL3012B	C	54
BCGBL3013B	C	40
BCGBL3014B	C	36
BCGBL3015B	C	56
BCGBL3016B	C	40
BCGBL3017B	C	48
BCGCA2001B	C	40
BCGCA2002B	C	36
BCGCA2003B	C	31
BCGCA3001B	C	31
BCGCA3002B	C	25
BCGCA3003B	C	27
BCGCA3004B	C	40
BCGCA3005B	C	31
BCGCA3006B	C	24
BCGCA3007B	C	60
BCGCA3008B	C	20
BCGCA3009B	C	80
BCGCA3010B	C	32
BCGCA3011B	C	16
BCGCA3012B	C	24
BCGCA3013B	C	25
BCGCA3014B	C	22
BCGCA3015B	C	16
BCGCA3016B	C	40
BCGCA3017B	C	35
BCGCA3018B	C	40
BCGCA3019B	C	25
BCGCA3020B	C	60
BCGCA3021B	C	50
BCGCA3022B	C	24
BCGCA3023B	C	24
BCGCAX2001B	C	
BCGCAX2002B	C	
BCGCM1001B	C	18
BCGCM1002B	C	12
BCGCM1003B	C	16
BCGCM1004B	C	16
BCGCM1005B	C	28
BCGCM1006A	C	20
BCGCM2001B	C	18
BCGCM2002B	C	16
BCGCM2003B	C	17
BCGCM2004B	C	40
BCGCM2005B	C	40
BCGCM2006B	C	36
BCGCM2007B	C	9
BCGCM2008B	C	32
BCGCM2009B	C	24
BCGCM3001B	C	20
BCGCM3002B	C	40
BCGCM3003B	C	40
BCGCMX1003B	C	
BCGCMX1005B	C	
BCGCMX2001B	C	
BCGCMX3001B	C	
BCGCO2001B	C	16
BCGCO2002B	C	48
BCGCO2003B	C	28
BCGCO2004B	C	35
BCGCO3001B	C	41
BCGCO3002B	C	41
BCGCO3003B	C	21
BCGCO3004B	C	25
BCGCO3005B	C	15
BCGCO3006B	C	15
BCGCO3007B	C	17
BCGCO3008B	C	15
BCGCO3009B	C	15
BCGCO3010B	C	15
BCGCO3011B	C	15
BCGCO3012B	C	10
BCGCO3013B	C	15
BCGCO3014B	C	10
BCGDE2001B	C	40
BCGDE2002B	C	40
BCGDE3001B	C	48
BCGDE3002B	C	40
BCGDE3003B	C	24
BCGDO2001B	C	9
BCGDO3001B	C	80
BCGDO3002B	C	35
BCGPB3001A	C	
BCGPB3002A	C	
BCGPB3003A	C	
BCGPB3004A	C	
BCGPB3005A	C	
BCGPB3006A	C	
BCGPB3007A	C	
BCGPB3008A	C	
BCGPB3009A	C	
BCGPB3010A	C	
BCGPB3011A	C	
BCGPB3012A	C	
BCGPB3013A	C	
BCGPB3014A	C	
BCGPB3015A	C	
BCGPB3016A	C	
BCGPB3017A	C	
BCGPB3018A	C	
BCGPB3019A	C	
BCGPB3020A	C	
BCGPB3021A	C	
BCGPB3022A	C	
BCGPB3023A	C	
BCGPB3024A	C	
BCGPB3025A	C	
BCGPB3026A	C	
BCGPB3027A	C	
BCGPD2001B	C	16
BCGPD2002B	C	80
BCGPD2003B	C	4
BCGPD3001B	C	40
BCGPD3002B	C	90
BCGPD3003B	C	40
BCGPD3004B	C	72
BCGPD3005B	C	55
BCGPD3006B	C	40
BCGPD3007B	C	40
BCGPD3008B	C	114
BCGPD3009B	C	30
BCGPD3010B	C	30
BCGPD3011B	C	24
BCGPD3012B	C	30
BCGPDX2002B	C	
BCGPDX3003B	C	
BCGPDX3004B	C	
BCGPDX3008B	C	
BCGRI3001B	C	20
BCGRI3002B	C	40
BCGRI3003B	C	40
BCGRI3004B	C	25
BCGRI3005B	C	25
BCGRI3006B	C	15
BCGRT2001B	C	40
BCGRT2002B	C	40
BCGRT3001B	C	55
BCGRT3002B	C	73
BCGRT3003B	C	10
BCGRT3004B	C	30
BCGRT3005B	C	50
BCGRT3006B	C	50
BCGSC2001B	C	20
BCGSC2002B	C	40
BCGSC3001B	C	40
BCGSCX2002B	C	
BCGSF2001B	C	24
BCGSF2002B	C	95
BCGSF2003B	C	20
BCGSF2004B	C	30
BCGSF2005B	C	40
BCGSF2006B	C	10
BCGSF2007B	C	10
BCGSF3001B	C	16
BCGSF3002B	C	20
BCGSF3003B	C	20
BCGSF3004B	C	20
BCGSFX2001B	C	
BCGSFX2003B	C	
BCGSP2001B	C	10
BCGSP2002B	C	80
BCGSP2003B	C	40
BCGSP3001B	C	100
BCGSP3002B	C	40
BCGSP3003B	C	80
BCGSP3004B	C	120
BCGSP3005B	C	80
BCGSP3006B	C	15
BCGSP3007B	C	30
BCGSV5001A	C	120
BCGSV5002A	C	80
BCGSV5003A	C	100
BCGSV5004A	C	60
BCGSV5005A	C	60
BCGSV5006A	C	50
BCGSV5007A	C	60
BCGSV5008A	C	60
BCGSV5009A	C	50
BCGSV5010A	C	90
BCGSV5011A	C	80
BCGSV5012A	C	60
BCGSV5013A	C	43
BCGSV5014A	C	100
BCGSV5015A	C	80
BCGSV6001A	C	76
BCGSV6002A	C	60
BCGSV6003A	C	40
BCGSV6004A	C	40
BCGSV6005A	C	40
BCGSV6006A	C	40
BCGSV6007A	C	40
BCGSV6008A	C	76
BCGSV6009A	C	66
BCGSV6010A	C	60
BCGSV6011A	C	50
BCGSV6012A	C	45
BCGSV6013A	C	56
BCGSV6014A	C	50
BCGSV6015A	C	75
BCGSV6016A	C	95
BCGVE1001B	C	12
BCGVE1002B	C	40
BCGVE1003B	C	38
BCGVE1004B	C	16
BCGVE2001B	C	24
BCGVEX1002B	C	80
BCGWC2001B	C	16
BCGWC2002B	C	40
BCGWC2003B	C	120
BCGWC2004B	C	20
BCGWC3001B	C	40
BCGWC3002B	C	60
BCGWC3003B	C	60
BCGWC3004B	C	120
BCGWC3005B	C	40
BCGWC3006B	C	20
BCGWC3007B	C	40
BCGWF2001B	C	32
BCGWF2002B	C	96
BCGWF3001B	C	30
BCGWF3002B	C	120
BCGWF3003B	C	140
BCGWF3004B	C	40
BCGWF3005B	C	40
BCGWF3006B	C	40
BCGWF3007B	C	80
BCGWF3008B	C	100
BCGWP2001B	C	40
BCGWP2002B	C	40
BCGWP2003B	C	90
BCGWP2004B	C	51
BCGWP3001B	C	48
BCGWP3002B	C	50
BCGWP3003B	C	48
BCGWP3004B	C	49
BCPCM2001A	C	12
BCPCM2002A	C	14
BCPCM2003A	C	34
BCPCM2004A	C	8
BCPCM2005A	C	11
BCPCM2006A	C	28
BCPCM2007A	C	8
BCPCM2008A	C	12
BCPCM2009A	C	8
BCPCM2010A	C	14
BCPCM2011A	C	19
BCPCM2012A	C	12
BCPCM2013A	C	12
BCPCM3001A	C	18
BCPCM3002A	C	8
BCPCM3003A	C	12
BCPCM3013B	C	
BCPCM4001A	C	24
BCPCM4002A	C	30
BCPCM4003A	C	40
BCPCM4004A	C	
BCPCM5000A	C	
BCPCM5001A	C	
BCPCM5002A	C	
BCPCM5003A	C	
BCPCM5004A	C	
BCPDR2001A	C	10
BCPDR2002A	C	12
BCPDR2003A	C	4
BCPDR2004A	C	8
BCPDR2005A	C	4
BCPDR2006A	C	4
BCPDR3001A	C	8
BCPDR3002A	C	16
BCPDR3003A	C	12
BCPDR3004A	C	14
BCPDR4001A	C	40
BCPDR4002A	C	32
BCPDR4003A	C	24
BCPFS2001A	C	60
BCPFS2002A	C	24
BCPFS3001A	C	40
BCPFS3002A	C	80
BCPFS3003A	C	40
BCPFS3004A	C	90
BCPFS3005A	C	20
BCPFS3006A	C	50
BCPFS3007A	C	60
BCPFS3008A	C	60
BCPFS3009A	C	50
BCPFS3010A	C	60
BCPFS4001A	C	26
BCPFS4002A	C	
BCPFS4003A	C	
BCPFS4004A	C	36
BCPFS4005A	C	
BCPFS4006A	C	
BCPFS5000A	C	
BCPFS5001A	C	
BCPFS5002A	C	
BCPGS3001A	C	24
BCPGS3002A	C	8
BCPGS3003A	C	20
BCPGS3004A	C	4
BCPGS3005A	C	6
BCPGS3006A	C	16
BCPGS3007A	C	4
BCPGS3008A	C	8
BCPGS3009A	C	12
BCPGS3010A	C	4
BCPGS3011A	C	8
BCPGS3012A	C	8
BCPGS3013A	C	16
BCPGS3014A	C	8
BCPGS3015A	C	4
BCPGS4001A	C	40
BCPGS4002A	C	200
BCPGS4003A	C	138
BCPIG2001A	C	4
BCPIG3001A	C	4
BCPIG3002A	C	4
BCPMS2001A	C	12
BCPMS3001A	C	50
BCPMS3002A	C	8
BCPMS3003A	C	12
BCPMS3004A	C	24
BCPMS3005A	C	12
BCPMS3006A	C	12
BCPMS3007A	C	12
BCPMS3008A	C	8
BCPMS3009A	C	8
BCPMS3010A	C	20
BCPMS4001A	C	160
BCPMS4002A	C	132
BCPMS5000A	C	
BCPMS5001A	C	
BCPMS5002A	C	
BCPMS5003A	C	
BCPPS5000A	C	80
BCPPS5001A	C	
BCPPS5002A	C	
BCPPS5003A	C	60
BCPPS5004A	C	
BCPPS5005A	C	
BCPPS5006A	C	
BCPPS5007A	C	
BCPPS5008A	C	
BCPPS5009A	C	
BCPPS5010A	C	
BCPPS5011A	C	
BCPPS5012A	C	
BCPPS5013A	C	
BCPPS5014A	C	
BCPPS5015A	C	
BCPRF2001A	C	20
BCPRF2002A	C	16
BCPRF2003A	C	6
BCPRF2004A	C	8
BCPRF3001A	C	4
BCPRF3002A	C	48
BCPRF3003A	C	16
BCPRF3004A	C	22
BCPRF3005A	C	12
BCPRF3006A	C	20
BCPRF4001A	C	32
BCPSN3001A	C	8
BCPSN3002A	C	28
BCPSN3003A	C	28
BCPSN3004A	C	20
BCPSN3005A	C	10
BCPSN3006A	C	8
BCPSN4001A	C	40
BCPWT3001A	C	36
BCPWT3002A	C	12
BCPWT3003A	C	22
BCPWT3004A	C	8
BCPWT3005A	C	8
BCPWT3006A	C	16
BCPWT3007A	C	6
BCPWT3008A	C	8
BCPWT4001A	C	40
BCPWT4002A	C	40
BCPWT4003A	C	32
BCS3021A	C	10
BCS3022A	C	6
BCS3050A	C	10
BSACOM101A	C	15
BSACOM101B	C	15
BSACOM201A	C	20
BSACOM201B	C	20
BSACOM202A	C	15
BSACOM202B	C	15
BSACOM301A	C	30
BSACOM301B	C	30
BSACOM302A	C	50
BSACOM302B	C	50
BSACOM401A	C	50
BSACOM401B	C	40
BSACOM402A	C	50
BSACOM402B	C	50
BSACOM501A	C	40
BSACOM501B	C	40
BSACOM502A	C	40
BSACOM502B	C	40
BSACS301A	C	10
BSACS401A	C	50
BSAENT101A	C	15
BSAENT101B	C	15
BSAENT201A	C	38
BSAENT201B	C	38
BSAENT202A	C	20
BSAENT202B	C	15
BSAENT203A	C	30
BSAENT301A	C	20
BSAENT301B	C	15
BSAENT302A	C	25
BSAENT302B	C	20
BSAENT401A	C	30
BSAENT401B	C	20
BSAENT501A	C	50
BSAENT501B	C	50
BSAENT502A	C	40
BSAENT502B	C	40
BSAFIN101A	C	10
BSAFIN101B	C	20
BSAFIN201A	C	50
BSAFIN201B	C	40
BSAFIN301A	C	45
BSAFIN301B	C	50
BSAFIN302A	C	20
BSAFIN302B	C	20
BSAFIN303A	C	20
BSAFIN303B	C	20
BSAFIN304A	C	40
BSAFIN304B	C	30
BSAFIN305A	C	30
BSAFIN305B	C	30
BSAFIN401A	C	40
BSAFIN401B	C	45
BSAFIN501A	C	60
BSAFIN501B	C	30
BSAFIN502A	C	40
BSAFIN502B	C	40
BSAFIN503A	C	40
BSAFIN503B	C	35
BSAINF101A	C	10
BSAINF101B	C	10
BSAINF102A	C	13
BSAINF102B	C	13
BSAINF201A	C	18
BSAINF201B	C	15
BSAINF202A	C	25
BSAINF202B	C	20
BSAINF301A	C	5
BSAINF301B	C	5
BSAINF401A	C	35
BSAINF401B	C	35
BSAINF501A	C	40
BSAINF501B	C	40
BSAINF502A	C	30
BSAINF502B	C	30
BSALC301A	C	40
BSALC401A	C	30
BSALC402A	C	60
BSALC501A	C	80
BSALF301A	C	40
BSALF401A	C	50
BSALLG401A	C	60
BSALLG501A	C	40
BSALLG502A	C	120
BSALLG503A	C	90
BSALO301A	C	10
BSALO501A	C	80
BSALPL401A	C	55
BSALPL402A	C	60
BSALPL403A	C	60
BSALPL404A	C	60
BSALPL501A	C	100
BSALPL502A	C	
BSALPP301A	C	80
BSALPP302A	C	25
BSALPP303A	C	10
BSALPP401A	C	80
BSALPP501A	C	60
BSALPP502A	C	70
BSALR301A	C	20
BSAMED201A	C	30
BSAMED202A	C	15
BSAMED301A	C	40
BSAMED302A	C	36
BSAORG101A	C	10
BSAORG101B	C	20
BSAORG201A	C	20
BSAORG201B	C	20
BSAORG301A	C	15
BSAORG301B	C	15
BSAORG302A	C	25
BSAORG302B	C	30
BSAORG401A	C	20
BSAORG401B	C	20
BSAORG402A	C	20
BSAORG402B	C	20
BSAORG403A	C	35
BSAORG403B	C	30
BSAORG501A	C	30
BSAORG501B	C	30
BSAORG502A	C	40
BSAORG502B	C	40
BSAORG503A	C	60
BSAORG503B	C	40
BSAORG504A	C	40
BSAORG504B	C	40
BSATEC101A	C	10
BSATEC101B	C	10
BSATEC102A	C	15
BSATEC102B	C	13
BSATEC201A	C	25
BSATEC201B	C	20
BSATEC202A	C	40
BSATEC202B	C	40
BSATEC203A	C	64
BSATEC203B	C	73
BSATEC204A	C	15
BSATEC204B	C	10
BSATEC301A	C	10
BSATEC301B	C	10
BSATEC302A	C	50
BSATEC302B	C	50
BSATEC303A	C	15
BSATEC303B	C	15
BSATEC304A	C	10
BSATEC304B	C	10
BSATEC401A	C	60
BSATEC401B	C	50
BSATEC402A	C	40
BSATEC402B	C	40
BSATEC403A	C	40
BSATEC403B	C	40
BSATEC404A	C	40
BSATEC404B	C	40
BSATEC501A	C	50
BSATEC501B	C	50
BSATEC502A	C	30
BSATEC502B	C	30
BSATEM101A	C	30
BSATEM101B	C	10
BSATEM201A	C	25
BSATEM201B	C	25
BSATEM301A	C	20
BSATEM301B	C	20
BSATEM401A	C	45
BSATEM401B	C	45
BSATEM402A	C	35
BSATEM501A	C	160
BSATEM501B	C	160
BSATEM502A	C	80
BSATEM502B	C	40
BSATEM503A	C	100
BSATEM504A	C	50
BSBADM101	C	15
BSBADM101A	C	15
BSBADM301	C	140
BSBADM301A	C	100
BSBADM301B	C	140
BSBADM302	C	60
BSBADM302A	C	30
BSBADM302B	C	60
BSBADM303	C	30
BSBADM303A	C	30
BSBADM303B	C	30
BSBADM304A	C	88
BSBADM305A	C	20
BSBADM306A	C	20
BSBADM307	C	15
BSBADM307A	C	15
BSBADM307B	C	15
BSBADM308A	C	30
BSBADM309A	C	30
BSBADM310A	C	53
BSBADM311	C	15
BSBADM311A	C	15
BSBADM401	C	100
BSBADM401A	C	50
BSBADM401B	C	100
BSBADM402A	C	85
BSBADM403A	C	27
BSBADM404A	C	26
BSBADM405	C	20
BSBADM405A	C	29
BSBADM405B	C	20
BSBADM406	C	20
BSBADM406A	C	20
BSBADM406B	C	20
BSBADM407	C	40
BSBADM407A	C	40
BSBADM407B	C	40
BSBADM408A	C	40
BSBADM409	C	30
BSBADM409A	C	30
BSBADM411	C	60
BSBADM411A	C	60
BSBADM501A	C	30
BSBADM502	C	30
BSBADM502A	C	35
BSBADM502B	C	30
BSBADM503	C	30
BSBADM503A	C	35
BSBADM503B	C	30
BSBADM504	C	50
BSBADM504A	C	50
BSBADM504B	C	50
BSBADM505A	C	30
BSBADM506	C	80
BSBADM506A	C	55
BSBADM506B	C	80
BSBADV401A	C	45
BSBADV402	C	50
BSBADV402A	C	40
BSBADV402B	C	50
BSBADV403	C	50
BSBADV403A	C	55
BSBADV403B	C	50
BSBADV404	C	40
BSBADV404A	C	32
BSBADV404B	C	40
BSBADV405	C	40
BSBADV405A	C	40
BSBADV406	C	40
BSBADV406A	C	40
BSBADV407	C	50
BSBADV407A	C	50
BSBADV408	C	40
BSBADV408A	C	40
BSBADV501A	C	60
BSBADV502A	C	48
BSBADV503	C	50
BSBADV503A	C	60
BSBADV503B	C	50
BSBADV504A	C	60
BSBADV505A	C	60
BSBADV506A	C	60
BSBADV507	C	60
BSBADV507A	C	60
BSBADV507B	C	60
BSBADV508A	C	80
BSBADV509	C	30
BSBADV509A	C	30
BSBADV510	C	50
BSBADV510A	C	50
BSBADV511A	C	50
BSBADV512A	C	60
BSBADV601A	C	80
BSBADV602	C	60
BSBADV602A	C	100
BSBADV602B	C	60
BSBADV603	C	70
BSBADV603A	C	80
BSBADV603B	C	70
BSBADV604	C	70
BSBADV604A	C	80
BSBADV604B	C	70
BSBADV605	C	60
BSBADV605A	C	70
BSBADV605B	C	60
BSBATSIC403A	C	80
BSBATSIC403B	C	80
BSBATSIC411	C	30
BSBATSIC411A	C	30
BSBATSIC411B	C	30
BSBATSIC411C	C	30
BSBATSIC412	C	60
BSBATSIC412A	C	60
BSBATSIC510A	C	60
BSBATSIC510B	C	60
BSBATSIC511	C	60
BSBATSIC511A	C	60
BSBATSIL401A	C	40
BSBATSIL401B	C	40
BSBATSIL402A	C	40
BSBATSIL402B	C	40
BSBATSIL408	C	40
BSBATSIL408A	C	40
BSBATSIL408B	C	40
BSBATSIL408C	C	40
BSBATSIL409A	C	20
BSBATSIL409B	C	20
BSBATSIL410A	C	30
BSBATSIL410B	C	30
BSBATSIL411	C	60
BSBATSIL411A	C	60
BSBATSIL412	C	35
BSBATSIL412A	C	35
BSBATSIL413	C	40
BSBATSIL413A	C	40
BSBATSIL501A	C	35
BSBATSIL501B	C	40
BSBATSIL502A	C	30
BSBATSIL502B	C	30
BSBATSIL503	C	60
BSBATSIL503A	C	60
BSBATSIL503B	C	60
BSBATSIL503C	C	60
BSBATSIL508A	C	30
BSBATSIL508B	C	60
BSBATSIL509A	C	30
BSBATSIL509B	C	30
BSBATSIL510	C	50
BSBATSIL510A	C	50
BSBATSIL511	C	80
BSBATSIL511A	C	80
BSBATSIL512	C	60
BSBATSIL512A	C	60
BSBATSIM404A	C	20
BSBATSIM404B	C	20
BSBATSIM405A	C	40
BSBATSIM405B	C	40
BSBATSIM406A	C	25
BSBATSIM406B	C	20
BSBATSIM407A	C	50
BSBATSIM407B	C	50
BSBATSIM412	C	30
BSBATSIM412A	C	30
BSBATSIM412B	C	30
BSBATSIM413A	C	40
BSBATSIM413B	C	40
BSBATSIM414	C	40
BSBATSIM414A	C	40
BSBATSIM414B	C	40
BSBATSIM414C	C	40
BSBATSIM415A	C	40
BSBATSIM415B	C	40
BSBATSIM416	C	60
BSBATSIM416A	C	60
BSBATSIM417	C	50
BSBATSIM417A	C	50
BSBATSIM418	C	50
BSBATSIM418A	C	50
BSBATSIM419	C	40
BSBATSIM419A	C	40
BSBATSIM420	C	20
BSBATSIM420A	C	20
BSBATSIM421	C	50
BSBATSIM421A	C	50
BSBATSIM504A	C	40
BSBATSIM504B	C	40
BSBATSIM505	C	60
BSBATSIM505A	C	30
BSBATSIM505B	C	60
BSBATSIM505C	C	60
BSBATSIM506	C	40
BSBATSIM506A	C	35
BSBATSIM506B	C	40
BSBATSIM506C	C	40
BSBATSIM507A	C	50
BSBATSIM507B	C	50
BSBATSIM511	C	70
BSBATSIM511A	C	35
BSBATSIM511B	C	40
BSBATSIM511C	C	70
BSBATSIM512A	C	35
BSBATSIM512B	C	40
BSBATSIM513A	C	30
BSBATSIM513B	C	30
BSBATSIM514	C	30
BSBATSIM514A	C	30
BSBATSIW416	C	50
BSBATSIW416A	C	65
BSBATSIW416B	C	50
BSBATSIW416C	C	50
BSBATSIW417	C	30
BSBATSIW417A	C	30
BSBATSIW417B	C	30
BSBATSIW417C	C	30
BSBATSIW514	C	40
BSBATSIW514A	C	40
BSBATSIW514B	C	40
BSBATSIW514C	C	40
BSBATSIW515	C	40
BSBATSIW515A	C	40
BSBATSIW515B	C	40
BSBATSIW515C	C	40
BSBAUD401A	C	40
BSBAUD402	C	40
BSBAUD402A	C	35
BSBAUD402B	C	40
BSBAUD411	C	40
BSBAUD412	C	30
BSBAUD501	C	40
BSBAUD501A	C	50
BSBAUD501B	C	40
BSBAUD502A	C	40
BSBAUD503	C	60
BSBAUD503A	C	50
BSBAUD503B	C	60
BSBAUD504	C	60
BSBAUD504A	C	40
BSBAUD504B	C	60
BSBAUD511	C	60
BSBAUD512	C	60
BSBAUD513	C	60
BSBAUD514	C	20
BSBAUD515	C	25
BSBAUD516	C	30
BSBAUD601	C	50
BSBCCO201A	C	100
BSBCCO202A	C	40
BSBCCO203A	C	100
BSBCCO204A	C	40
BSBCCO205A	C	30
BSBCCO301A	C	40
BSBCCO301B	C	40
BSBCCO302A	C	25
BSBCCO302B	C	30
BSBCCO303A	C	40
BSBCCO303B	C	40
BSBCCO304A	C	40
BSBCCO304B	C	40
BSBCCO304C	C	40
BSBCCO305A	C	40
BSBCCO305B	C	40
BSBCCO306A	C	40
BSBCCO306B	C	40
BSBCCO307A	C	30
BSBCCO308A	C	40
BSBCCO309A	C	30
BSBCCO401A	C	25
BSBCCO402A	C	40
BSBCCO403A	C	28
BSBCCO404A	C	40
BSBCCO405A	C	40
BSBCCO406A	C	50
BSBCCO407A	C	25
BSBCCO501A	C	130
BSBCCO501B	C	130
BSBCCO502A	C	60
BSBCCO503A	C	60
BSBCCO504A	C	60
BSBCCO601A	C	80
BSBCCO601B	C	60
BSBCCO602A	C	80
BSBCCO602B	C	70
BSBCCO603A	C	80
BSBCCO603B	C	80
BSBCCO604A	C	80
BSBCCO604B	C	80
BSBCCO605A	C	80
BSBCCO605B	C	80
BSBCCO606A	C	100
BSBCCO606B	C	100
BSBCCO607A	C	80
BSBCCO607B	C	80
BSBCCO608A	C	80
BSBCCO608B	C	80
BSBCCO609A	C	80
BSBCMM101	C	40
BSBCMM101A	C	40
BSBCMM201	C	40
BSBCMM201A	C	40
BSBCMM211	C	40
BSBCMM301	C	30
BSBCMM301A	C	30
BSBCMM301B	C	20
BSBCMM401	C	30
BSBCMM401A	C	30
BSBCMM402	C	40
BSBCMM402A	C	40
BSBCMM411	C	30
BSBCMM412	C	40
BSBCMM501	C	40
BSBCMM501A	C	40
BSBCMM511	C	60
BSBCMN101A	C	30
BSBCMN102A	C	20
BSBCMN103A	C	40
BSBCMN104A	C	20
BSBCMN105A	C	15
BSBCMN106A	C	10
BSBCMN107A	C	20
BSBCMN108A	C	40
BSBCMN109A	C	10
BSBCMN201A	C	20
BSBCMN202A	C	20
BSBCMN203A	C	40
BSBCMN204A	C	18
BSBCMN205A	C	30
BSBCMN206A	C	30
BSBCMN207A	C	40
BSBCMN208A	C	20
BSBCMN209A	C	20
BSBCMN210A	C	30
BSBCMN211A	C	20
BSBCMN212A	C	15
BSBCMN213A	C	60
BSBCMN214A	C	20
BSBCMN215A	C	20
BSBCMN215B	C	20
BSBCMN216A	C	20
BSBCMN217A	C	30
BSBCMN218A	C	10
BSBCMN301A	C	20
BSBCMN302A	C	40
BSBCMN303A	C	40
BSBCMN304A	C	30
BSBCMN305A	C	30
BSBCMN306A	C	65
BSBCMN307A	C	20
BSBCMN308A	C	60
BSBCMN309A	C	20
BSBCMN310A	C	35
BSBCMN311A	C	40
BSBCMN311B	C	40
BSBCMN312A	C	40
BSBCMN313A	C	30
BSBCMN313B	C	30
BSBCMN314A	C	50
BSBCMN315A	C	30
BSBCMN316A	C	30
BSBCMN317A	C	35
BSBCMN318A	C	30
BSBCMN319A	C	30
BSBCMN320A	C	20
BSBCMN402A	C	30
BSBCMN403A	C	43
BSBCMN404A	C	33
BSBCMN405A	C	40
BSBCMN406A	C	40
BSBCMN407A	C	30
BSBCMN408A	C	33
BSBCMN409A	C	20
BSBCMN410A	C	40
BSBCMN411A	C	48
BSBCMN412A	C	48
BSBCMN413A	C	40
BSBCMN413B	C	40
BSBCMN414A	C	50
BSBCMN415A	C	40
BSBCMN416A	C	50
BSBCMN417A	C	35
BSBCMN418A	C	50
BSBCMN419A	C	60
BSBCMN420A	C	50
BSBCMN421A	C	40
BSBCNM410A	C	
BSBCNV501	C	120
BSBCNV502	C	80
BSBCNV503	C	50
BSBCNV504	C	80
BSBCNV505	C	30
BSBCNV506	C	60
BSBCNV511	C	120
BSBCNV512	C	30
BSBCNV601	C	60
BSBCNV611	C	80
BSBCNV612	C	50
BSBCNV613	C	80
BSBCNV614	C	60
BSBCNV615	C	60
BSBCNV616	C	60
BSBCOM401	C	50
BSBCOM401A	C	50
BSBCOM401B	C	50
BSBCOM402	C	20
BSBCOM402A	C	
BSBCOM402B	C	20
BSBCOM403	C	20
BSBCOM403A	C	20
BSBCOM403B	C	20
BSBCOM404	C	30
BSBCOM404A	C	20
BSBCOM404B	C	30
BSBCOM405	C	40
BSBCOM405A	C	40
BSBCOM406	C	30
BSBCOM406A	C	30
BSBCOM501	C	20
BSBCOM501A	C	20
BSBCOM501B	C	20
BSBCOM502	C	25
BSBCOM502A	C	25
BSBCOM502B	C	25
BSBCOM503	C	30
BSBCOM503A	C	30
BSBCOM503B	C	30
BSBCOM504A	C	40
BSBCOM601	C	50
BSBCOM601A	C	
BSBCOM601B	C	50
BSBCOM602	C	50
BSBCOM602A	C	
BSBCOM602B	C	50
BSBCOM603	C	50
BSBCOM603A	C	10
BSBCOM603B	C	50
BSBCOM603C	C	50
BSBCON401	C	40
BSBCON401A	C	40
BSBCON601	C	60
BSBCON601A	C	60
BSBCON601B	C	60
BSBCON701A	C	80
BSBCON801	C	80
BSBCRT101	C	20
BSBCRT101A	C	20
BSBCRT201	C	30
BSBCRT301	C	40
BSBCRT301A	C	40
BSBCRT311	C	40
BSBCRT401	C	40
BSBCRT401A	C	40
BSBCRT402	C	40
BSBCRT402A	C	40
BSBCRT403	C	50
BSBCRT403A	C	50
BSBCRT404	C	50
BSBCRT411	C	50
BSBCRT412	C	40
BSBCRT413	C	40
BSBCRT501	C	30
BSBCRT501A	C	30
BSBCRT502	C	50
BSBCRT511	C	50
BSBCRT512	C	30
BSBCRT601	C	65
BSBCRT601A	C	65
BSBCRT611	C	60
BSBCUE203	C	100
BSBCUE204	C	40
BSBCUE205	C	30
BSBCUE301	C	40
BSBCUE302	C	30
BSBCUE303	C	40
BSBCUE304	C	40
BSBCUE305	C	40
BSBCUE306	C	40
BSBCUE307	C	30
BSBCUE308	C	40
BSBCUE309	C	30
BSBCUE403	C	35
BSBCUE404	C	40
BSBCUE405	C	40
BSBCUE406	C	50
BSBCUE407	C	25
BSBCUE501	C	120
BSBCUE502	C	60
BSBCUE503	C	60
BSBCUE504	C	60
BSBCUE601	C	60
BSBCUE602	C	60
BSBCUE603	C	80
BSBCUE604	C	80
BSBCUE605	C	80
BSBCUE606	C	100
BSBCUE607	C	80
BSBCUE608	C	80
BSBCUS201	C	40
BSBCUS201A	C	40
BSBCUS201B	C	40
BSBCUS301	C	35
BSBCUS301A	C	35
BSBCUS301B	C	35
BSBCUS401	C	40
BSBCUS401A	C	40
BSBCUS401B	C	32
BSBCUS402	C	50
BSBCUS402A	C	50
BSBCUS402B	C	50
BSBCUS403	C	30
BSBCUS403A	C	30
BSBCUS403B	C	30
BSBCUS501	C	40
BSBCUS501A	C	40
BSBCUS501B	C	40
BSBCUS501C	C	40
BSBDAT201	C	40
BSBDAT501	C	60
BSBDES201	C	40
BSBDES201A	C	40
BSBDES202	C	30
BSBDES202A	C	30
BSBDES301	C	40
BSBDES301A	C	40
BSBDES302	C	50
BSBDES302A	C	50
BSBDES303	C	50
BSBDES303A	C	50
BSBDES304	C	20
BSBDES304A	C	20
BSBDES305	C	65
BSBDES305A	C	65
BSBDES401	C	60
BSBDES401A	C	60
BSBDES402	C	20
BSBDES402A	C	20
BSBDES403	C	30
BSBDES403A	C	30
BSBDES501	C	60
BSBDES501A	C	60
BSBDES502	C	65
BSBDES502A	C	65
BSBDES601	C	50
BSBDES601A	C	50
BSBDES602	C	30
BSBDES602A	C	30
BSBDES701A	C	40
BSBDES801	C	40
BSBDIV301	C	30
BSBDIV301A	C	30
BSBDIV501	C	60
BSBDIV501A	C	60
BSBDIV601	C	70
BSBDIV601A	C	70
